title,code,stars,genre,director,actor,writer,highest_percentages,highest_age
아무도모른다,38546,8.87,드라마,고레에다히로카즈,야기라유야,고레에다히로카즈각본,43,20
첫잔처럼,189259,8.87,대한민국,백승환,조달환,백승환각본,0,0
복수혈전,11354,8.87,액션,이경규,이경규,이경규각본,0,0
청원,80774,8.87,드라마,산제이릴라반살리,리틱로샨,산제이릴라반살리각본,0,0
라이프오브파이,87309,8.87,모험,이안,수라즈샤르마,데이빗매기각본,75,20
팀버튼의크리스마스악몽,14584,8.87,판타지,헨리셀릭,대니엘프만,캐롤라인톰슨각본,100,30
의형제,52548,8.87,액션,장훈,송강호,장민석각본,0,0
프렌즈:몬스터섬의비밀,88495,8.87,애니메이션,야마자키다카시,이장원,야마자키다카시각본,64,30
프라이멀피어,17800,8.87,범죄,그레고리호블릿,리차드기어,앤바이더먼각본,0,0
명탐정코난:은빛날개의마술사,38615,8.87,애니메이션,야마모토야스이치로,야마구치캇페이,코우치카즈나리각본,0,0
춘희막이,138576,8.86,다큐멘터리,박혁지,김춘희,한경수제작,49,20
해리가샐리를만났을때,10250,8.86,코미디,로브라이너,빌리크리스탈,노라에프론각본,25,10
디태치먼트,82239,8.86,드라마,토니케이,애드리안브로디,칼런드각본,63,20
댄싱퀸,83268,8.86,코미디,이석훈,황정민,이석훈각본,0,0
천사의사랑,75606,8.86,드라마,칸치쿠유리,사사키노조미,우메무라야스시제작,0,0
드리머,43609,8.86,드라마,존거틴즈,커트러셀,존거틴즈각본,0,0
바닐라스카이,31913,8.86,미스터리,카메론크로우,톰크루즈,카메론크로우각본,0,0
프라미싱영우먼,191917,8.86,범죄,에머랄드펜넬,캐리멀리건,에머랄드펜넬각본,50,20
천로역정:천국을찾아서,183836,8.86,애니메이션,로버트페르난데스,존라이스데이비스,None,36,40
비포선라이즈,17773,8.86,멜로/로맨스,리처드링클레이터,에단호크,리처드링클레이터각본,66,20
굿모닝맨하탄,98276,8.86,코미디,가우리신드,스리데비,가우리신드각본,51,20
아이언맨3,70254,8.86,SF,셰인블랙,로버트다우니주니어,셰인블랙각본,0,0
프리가이,190324,8.86,액션,숀레비,라이언레이놀즈,맷리버맨각본,44,20
맨온파이어,38574,8.86,액션,토니스콧,덴젤워싱턴,브라이언헬겔랜드각본,0,0
슈퍼노바지구탈출기,96054,8.85,애니메이션,캘런브런커,브렌든프레이저,코리에드워즈각본,55,30
델타보이즈,149479,8.85,드라마,고봉수,백승환,고봉수각본,60,20
아웃포스트,195450,8.85,전쟁,로드루리,올랜도블룸,에릭존슨각본,34,20
순정,139674,8.85,드라마,이은희,도경수,한창훈각본,39,20
일일시호일,179318,8.85,드라마,오모리타츠시,키키키린,오모리타츠시각본,38,30
트레인스포팅,17967,8.85,범죄,대니보일,이완맥그리거,존호지각본,0,0
사탄의인형,11119,8.85,공포,톰홀랜드,캐서린힉스,돈만치니각본,0,0
트랜스포머,61521,8.85,SF,마이클베이,샤이아라보프,로베르토오씨각본,100,20
쿼바디스,128212,8.85,다큐멘터리,김재환,이종윤,김재환각본,45,20
내머리속의지우개,38662,8.85,멜로/로맨스,이재한,정우성,이재한각본,73,20
각설탕,43206,8.85,드라마,이환경,임수정,이환경각본,0,0
그여자작사그남자작곡,65769,8.85,멜로/로맨스,마크로렌스,드류베리모어,마크로렌스각본,0,0
스왈로우테일버터플라이,26544,8.85,드라마,이와이슌지,미카미히로시,이와이슌지각본,0,0
짱구는못말려극장판:폭풍수면!꿈꾸는세계대돌격,149050,8.85,애니메이션,다카하시와타루,야지마아키코,게키단히토리각본,55,30
나의소녀시대,142691,8.85,멜로/로맨스,프랭키첸,송운화,증영정각본,53,20
우먼인골드,127321,8.85,드라마,사이먼커티스,헬렌미렌,알렉세이케이캠벨각본,37,20
토르:라그나로크,134898,8.84,액션,타이카와이티티,크리스헴스워스,크레이그카일각본,57,20
영화는영화다,48074,8.84,액션,장훈,소지섭,김기덕각본,0,0
초록물고기,17946,8.84,드라마,이창동,한석규,이창동각본,100,20
글러브,73477,8.84,드라마,강우석,정재영,김기범각본,0,0
예스맨,45944,8.84,코미디,페이튼리드,짐캐리,대니월리스각본,0,0
짱구는못말려극장판:초시공!태풍을부르는나의신부,75217,8.84,애니메이션,시기노아키라,야지마아키코,요코테미치코각본,0,0
리틀포레스트,154449,8.84,드라마,임순례,김태리,황성구각본,59,20
극장판포켓몬스터너로정했다!,165722,8.84,모험,유야마쿠니히코,마츠모토리카,요네무라쇼지각본,58,30
"어느날,사랑이걸어왔다",72081,8.84,드라마,베노이트필립폰,루퍼트프렌드,베노이트필립폰각본,0,0
토탈리콜,10800,8.84,SF,폴버호벤,아놀드슈왈제네거,로널드셔셋각본,0,0
족벌두신문이야기,197487,8.84,다큐멘터리,김용진,12세관람가,김용진각본,33,30
파이터,71768,8.84,드라마,데이비드O.러셀,마크월버그,스콧실버각본,0,0
희극지왕,29044,8.84,코미디,주성치,12세관람가,증근창각본,0,0
여배우는오늘도,138601,8.84,드라마,문소리,문소리,구정아프로듀서,59,20
미스터트롯:더무비,197304,8.84,공연실황,전수경,임영웅,최예림마케팅홍보,37,50
무사,28214,8.84,드라마,김성수,안성기,김성수각본,0,0
지구를지켜라!,36344,8.84,SF,장준환,신하균,장준환각본,67,30
연인,10741,8.84,드라마,장자크아노,제인마치,제라르브러치각본,44,20
시티오브갓,36651,8.84,범죄,페르난도메이렐레스,알렉산드레로드리게즈,브라울리오맨토바니각본,70,20
"틱,틱...붐!",210808,8.84,드라마,린-마누엘미란다,앤드류가필드,마이런커스타인편집,49,20
믿음의승부,58538,8.84,드라마,알렉스켄드릭,알렉스켄드릭,알렉스켄드릭각본,0,0
페이스메이커,83098,8.84,드라마,김달중,김명민,이원재각색,0,0
트롤:월드투어,191633,8.84,애니메이션,월트도른,안나켄드릭,조나단에이벨각본,43,30
블랙북,61095,8.84,멜로/로맨스,폴버호벤,캐리스밴허슨,제라르드소트먼각본,0,0
라스트미션,179974,8.84,드라마,클린트이스트우드,클린트이스트우드,닉솅크각본,30,30
코요테어글리,30685,8.83,코미디,데이빗맥낼리,파이퍼페라보,지나웬콕스각본,0,0
처음만나는자유,28795,8.83,드라마,제임스맨골드,위노나라이더,제임스맨골드각본,0,0
원피스극장판:스트롱월드,49007,8.83,애니메이션,사카이무네히사,히라타히로아키,우에사카히로히코각본,0,0
매트릭스2-리로디드,31464,8.83,SF,릴리워쇼스키,키아누리브스,릴리워쇼스키각본,0,0
달콤한인생,39516,8.83,느와르,김지운,이병헌,김지운각본,67,20
라스트듀얼:최후의결투,191545,8.83,액션,리들리스콧,맷데이먼,벤애플렉각본,47,30
미션임파서블3,43153,8.83,모험,J.J.에이브럼스,톰크루즈,알렉스커츠만각본,0,0
빅풋주니어,165025,8.83,애니메이션,제레미드그루손,우정신,김규현애니메이터,64,30
엘비스,217472,8.83,드라마,바즈루어만,오스틴버틀러,캐서린마틴미술,38,20
김복동,185131,8.83,다큐멘터리,송원근,김복동,김근라각본,42,20
크레이지뷰티풀,32593,8.83,드라마,존스톡웰,커스틴던스트,필헤이각본,0,0
7번방의선물,94775,8.83,코미디,이환경,류승룡,이환경각본,0,0
잔칫날,194910,8.83,드라마,김록경,하준,김록경각본,51,20
패트리어트-늪속의여우,29378,8.83,드라마,롤랜드에머리히,멜깁슨,로버트로댓각본,0,0
"스탠바이,웬디",147388,8.82,드라마,벤르윈,다코타패닝,마이클골람코각본,59,20
다크워터스,190728,8.82,드라마,토드헤인즈,마크러팔로,매튜마이클카나한각본,39,20
작은아씨들,186613,8.82,드라마,그레타거윅,시얼샤로넌,그레타거윅각본,49,20
미라클벨리에,132991,8.82,드라마,에릭라티고,루안에머라,스타니슬라스카레드말버각본,43,20
슬럼독밀리어네어,66440,8.82,범죄,대니보일,데브파텔,사이몬뷰포이각본,62,20
에이미,136890,8.82,다큐멘터리,아시프카파디아,에이미와인하우스,제임스게이리즈제작,59,20
12몽키즈,17758,8.82,SF,테리길리암,브루스윌리스,데이비드피플즈각본,0,0
매드맥스:분노의도로,77768,8.82,액션,조지밀러,톰하디,닉라소리스각본,55,20
폴라익스프레스,38882,8.82,애니메이션,로버트저메키스,톰행크스,로버트저메키스각본,0,0
8마일,35626,8.82,드라마,커티스핸슨,에미넴,스콧실버각본,67,20
트럼보,130983,8.82,드라마,제이로치,브라이언크랜스톤,존맥나마라각본,51,20
아일랜드,39879,8.81,SF,마이클베이,이완맥그리거,알렉스커츠만각본,0,0
계춘할망,132998,8.81,드라마,창감독,윤여정,양서현각본,55,20
제5원소,18350,8.81,액션,뤽베송,브루스윌리스,뤽베송원안,0,0
메멘토,31940,8.81,범죄,크리스토퍼놀란,가이피어스,크리스토퍼놀란각본,63,20
집으로가는길,96961,8.81,드라마,방은진,전도연,윤진호각본,0,0
스파이더맨2,35071,8.81,액션,샘레이미,토비맥과이어,엘빈사전트각본,0,0
레퀴엠,31282,8.81,드라마,대런아로노프스키,엘렌버스틴,허버트셀비주니어각본,0,0
너의이름은.,150198,8.81,애니메이션,신카이마코토,카미키류노스케,신카이마코토각본,55,20
천문:하늘에묻는다,181381,8.81,대한민국,허진호,최민식,정범식각본,32,20
킹스맨:시크릿에이전트,114249,8.81,액션,매튜본,콜린퍼스,제인골드만각본,64,20
스타더스트,66144,8.81,판타지,매튜본,찰리콕스,제인골드만각본,0,0
고양이를부탁해,31607,8.81,드라마,정재은,배두나,정재은각본,48,20
더티댄싱-하바나나이트,38274,8.81,멜로/로맨스,가이퍼랜드,디에고루나,보아즈야킨각본,0,0
10분,115240,8.8,드라마,이용승,백종환,김다현각본,67,20
죽여주는여자,146508,8.8,드라마,이재용,윤여정,이재용각본,52,20
위플래쉬,119632,8.8,드라마,데이미언셔젤,마일즈텔러,데이미언셔젤각본,55,20
뽀로로극장판컴퓨터왕국대모험,143253,8.8,애니메이션,박영균,이선,이인균각본,79,30
락앤롤보트,52790,8.8,코미디,리차드커티스,필립세이모어호프만,리차드커티스각본,0,0
극장판도라에몽:진구의남극꽁꽁대모험,153279,8.8,애니메이션,다카하시아츠시,미즈타와사비,다카하시아츠시각본,54,30
스트레이트아웃오브컴턴,130957,8.8,드라마,F.게리그레이,오셔잭슨주니어,앤드리아버로프각본,61,20
두레소리,72631,8.8,드라마,조정래,김슬기,백종민각본,0,0
라이어라이어,18216,8.8,코미디,톰새디악,짐캐리,폴가이각본,0,0
말죽거리잔혹사,37245,8.8,드라마,유하,권상우,유하각본,0,0
쓰리빌보드,158610,8.8,드라마,마틴맥도나,프란시스맥도맨드,마틴맥도나각본,46,20
분노의질주:더맥시멈,91696,8.8,액션,저스틴린,빈디젤,크리스모건각본,0,0
어벤져스,72363,8.8,액션,조스웨던,로버트다우니주니어,자크펜각본,33,20
스파이,118950,8.8,코미디,폴페이그,멜리사맥카시,폴페이그각본,63,20
완득이,80866,8.8,드라마,이한,김윤석,김동우각본,0,0
부에나비스타소셜클럽,26348,8.8,다큐멘터리,빔벤더스,꼼빠이세군도,빔벤더스각본,48,20
미드웨이,186615,8.79,액션,롤랜드에머리히,에드스크레인,웨스투커각본,32,20
아멜리에,32588,8.79,코미디,장피에르주네,오드리토투,장피에르주네각본,49,20
바람의소리,70691,8.79,범죄,진국부,리빙빙,첸쿠오푸각본,0,0
극장판요괴워치:탄생의비밀이다냥!,134845,8.79,애니메이션,타카하시시게하루,박경혜,우시로신지각본,69,30
비열한거리,50932,8.79,범죄,유하,조인성,유하각본,0,0
배트맨,10253,8.79,액션,팀버튼,마이클키튼,밥케인각본,0,0
파이트클럽,27260,8.79,액션,데이빗핀처,브래드피트,짐울스각본,46,20
이미테이션게임,113348,8.79,드라마,모튼틸덤,베네딕트컴버배치,그레이엄무어각본,58,20
바스켓볼다이어리,18763,8.79,드라마,스콧칼벳,레오나르도디카프리오,브라이언골루버프각본,0,0
소공녀,159311,8.79,멜로/로맨스,전고운,이솜,전고운각본,66,20
한공주,99724,8.79,드라마,이수진,천우희,이수진각본,65,20
화양연화,28876,8.79,드라마,왕가위,장만옥,왕가위각본,49,20
브리짓존스의베이비,143456,8.79,코미디,샤론맥과이어,르네젤위거,헬렌필딩각본,57,20
미녀는괴로워,39157,8.79,코미디,김용화,주진모,김용화각본,0,0
나우이즈굿,86197,8.79,드라마,올파커,다코타패닝,올파커각본,0,0
이번일요일에,51624,8.79,드라마,켄모치사토시,윤하,켄모치사토키각본,0,0
찰리와초콜릿공장,39846,8.79,판타지,팀버튼,조니뎁,존오거스트각본,0,0
드라큐라,14397,8.79,판타지,프란시스포드코폴라,게리올드만,제임스하트각본,0,0
범죄의재구성,37853,8.79,범죄,최동훈,박신양,최동훈각본,0,0
타마코러브스토리,123433,8.79,애니메이션,야마다나오코,스자키아야,요시다레이코각본,56,20
루돌프와많이있어,153951,8.79,애니메이션,유야마쿠니히코,김율,카토요이치각본,70,30
크게될놈,159845,8.78,드라마,강지은,김해숙,김창우각본,30,30
달라스바이어스클럽,100639,8.78,드라마,장마크발레,매튜맥커너히,멜리사월랙각본,59,20
"아이,로봇",38420,8.78,SF,알렉스프로야스,윌스미스,제프빈타각본,0,0
굿다이노,109910,8.78,애니메이션,피터손,레이몬드오초아,엔리코카사로사각본,65,30
김씨표류기,44910,8.78,드라마,이해준,정재영,이해준각본,0,0
봄여름가을겨울그리고봄,36617,8.78,드라마,김기덕,오영수,김기덕각본,0,0
비포선셋,39043,8.78,드라마,리처드링클레이터,에단호크,리처드링클레이터각본,68,20
미녀와야수,136872,8.78,판타지,빌콘돈,엠마왓슨,에번스필리오토폴로스각색,51,20
메가마인드,74309,8.78,애니메이션,톰맥그라스,윌페렐,앨런스쿨크래프트각본,0,0
극장판요괴워치섀도사이드:도깨비왕의부활,170496,8.78,애니메이션,우시로신지,여민정,히노아키히로원작자,53,30
"심슨가족,더무비",65735,8.78,애니메이션,데이빗실버맨,댄카스텔라네타,제임스브룩스각본,0,0
스테이션7,165751,8.78,액션,클림시펜코,블라디미르브도비첸코프,알렉세이츄포브각본,37,30
극장판포켓몬스터DP-환영의패왕조로아크,77154,8.78,애니메이션,유야마쿠니히코,마츠모토리카,None,0,0
서태지심포니,73496,8.78,다큐멘터리,서태지,서태지,서태지제작,0,0
